0 0001082288000045 2508420822120010 naf0
0 d0b5a836dd092565 f5bce21c771b2530 nafr
0 d0c339a6dde8a44d f5ca738c77faa418 nafr
0 d0d71ce39d2d5867 f5de56c9373f5832 nafr
0 d0d729229de95e6d f5de630837fb5e38 nafr
0 d0e1b826994197ed f5e8f20c335397b8 nafr
0 d0e30de3ddc8fd47 f5ea47c977dafd12 nafr
0 d0e33ca38808d9ef f5ea7689221ad9ba nafr
0 d0e399b7d86d796d f5ead39d727f7938 nafr
0 d0e3ad77dda02045 f5eae75d77b22010 nafr
0 d0e72de698614f65 f5ee67cc32734f30 nafr
0 d0e79da69944b7c5 f5eed78c3356b790 nafr
0 d0f10d2689eddee7 f5f8470c23ffdeb2 nafr
0 d0f53927998066e7 f5fc730d339266b2 nafr
0 d0f73827cca9c74d f5fe720d66bbc718 nafr
0 d0f7a9b3c84c1865 f5fee399625e1830 nafr
0 d201b866d8c9d565 f708f24c72dbd530 nafr
0 d2032d33c925e265 f70a67196337e230 nafr
0 d20718768c28f945 f70e525c263af910 nafr
0 d20719f6c82c35ef f70e53dc623e35ba nafr
0 d207b936dc8cf7cf f70ef31c769ef79a nafr
0 d2110c36984d9bef f718461c325f9bba nafr
0 d21118b6cd454ee5 f718529c67574eb0 nafr
0 d2178db68d042ded f71ec79c27162db8 nafr
0 d22119a699c471ef f728538c33d671ba nafr
0 d22389f7992508e5 f72ac3dd333708b0 nafr
0 d22509f6dd45f4ed f72c43dc7757f4b8 nafr
0 d2252d6298c5516f f72c674832d7513a nafr
0 d227acb29da891cf f72ee69837ba919a nafr
0 d2413cb39de5354f f748769937f7351a nafr
0 d25309b2c808646d f75a4398621a6438 nafr
0 d27139628d2c1265 f7787348273e1230 nafr
0 d273bdb2d8c0c2ed f77af79872d2c2b8 nafr
0 d2751977996d4747 f77c535d337f4712 nafr
0 d2753d62dd60a4cf f77c77487772a49a nafr
0 d2759926c90d0be5 f77cd30c631f0bb0 nafr
0 d275a832cda42be5 f77ce21867b62bb0 nafr
0 d283a926d9687f47 f78ae30c737a7f12 nafr
0 d2852c768da18fcf f78c665c27b38f9a nafr
0 d2872c72dc6d8b6f f78e6658767f8b3a nafr
0 d2872df3cd61aa4f f78e67d96773aa1a nafr
0 d28798278c057c6f f78ed20d26177c3a nafr
0 d2910ca6cc8d42e5 f798468c669f42b0 nafr
0 d2911ce38d2c70ef f79856c9273e70ba nafr
0 d2919827cd8936e7 f798d20d679b36b2 nafr
0 d29329269cc00c6d f79a630c36d20c38 nafr
0 d2a13cf2dc28e447 f7a876d8763ae412 nafr
0 d2a1ac36c96551c5 f7a8e61c63775190 nafr
0 d2a5adf28ccccf6d f7ace7d826decf38 nafr
0 d2b189f789a05e67 f7b8c3dd23b25e32 nafr
0 d2b30937c8c9dd6f f7ba431d62dbdd3a nafr
0 d2b32da788448a4f f7ba678d22568a1a nafr
0 d2b70db6c8c9e747 f7be479c62dbe712 nafr
0 d2b73ca3cda8c547 f7be768967bac512 nafr
0 d2c11c3399008945 f7c8561933128910 nafr
0 d2c38c228d6547cf f7cac6082777479a nafr
0 d2c38c328d804467 f7cac61827924432 nafr
0 d2c51d37990d3ce7 f7cc571d331f3cb2 nafr
0 d2c789a29c09516d f7cec388361b5138 nafr
0 d2d1ac66cc2146cf f7d8e64c6633469a nafr
0 d2d3ad369d288ac5 f7dae71c373a8a90 nafr
0 d2d52df3dd6804ed f7dc67d9777a04b8 nafr
0 d2d5987799208ded f7dcd25d33328db8 nafr
0 d2e7a833cc0526ed f7eee219661726b8 nafr
0 d2e7b9b7dd647045 f7eef39d77767010 nafr
0 d2f10c73d9edaa6f f7f8465973ffaa3a nafr
0 d2f19d368d85ea67 f7f8d71c2797ea32 nafr
0 d2f30cb7cde91c4d f7fa469d67fb1c18 nafr
0 d2f398b798a497e7 f7fad29d32b697b2 nafr
0 d801b866c9ec37c7 fd08f24c63fe3792 nafr
0 d80719f7cc299b67 fd0e53dd663b9b32 nafr
0 d807a9b3c8e12f45 fd0ee39962f32f10 nafr
0 d8132c729c41bc4f fd1a66583653bc1a nafr
0 d813acf7c9c4ede5 fd1ae6dd63d6edb0 nafr
0 d815a966d9890ec5 fd1ce34c739b0e90 nafr
0 d815a9e7c9a04ee5 fd1ce3cd63b24eb0 nafr
0 d817bd7698ed5d45 fd1ef75c32ff5d10 nafr
0 d82738a38c6015e5 fd2e7289267215b0 nafr
0 d831ad26d88d89e7 fd38e70c729f89b2 nafr
0 d83528a6982560ed fd3c628c323760b8 nafr
0 d8372862cc004465 fd3e624866124430 nafr
0 d8433867dd25076f fd4a724d7737073a nafr
0 d845ac22c9e9a6ef fd4ce60863fba6ba nafr
0 d8478873c9443ac7 fd4ec25963563a92 nafr
0 d851293788283d6d fd58631d223a3d38 nafr
0 d8633ca6896c61c7 fd6a768c237e6192 nafr
0 d863a9a6d92d3cef fd6ae38c733f3cba nafr
0 d86799a7dce1c4e7 fd6ed38d76f3c4b2 nafr
0 d8733c629ce9466f fd7a764836fb463a nafr
0 d8739db2cc65ac4f fd7ad7986677ac1a nafr
0 d8812d369cc4ec65 fd88671c36d6ec30 nafr
0 d881a8a2d8cd9def fd88e28872df9dba nafr
0 d8831c72d9e080c5 fd8a565873f28090 nafr
0 d8839973d988fdcd fd8ad359739afd98 nafr
0 d8839da2996d0c4f fd8ad788337f0c1a nafr
0 d887bcf38cecb345 fd8ef6d926feb310 nafr
0 d8912c729d88d7cd fd986658379ad798 nafr
0 d8919c2399096465 fd98d609331b6430 nafr
0 d893ac729c856247 fd9ae65836976212 nafr
0 d8979832dd808045 fd9ed21877928010 nafr
0 d8a3bd23cdcdfae7 fdaaf70967dffab2 nafr
0 d8a52cb7dd60f7ef fdac669d7772f7ba nafr
0 d8a5b872cd85d0cd fdacf2586797d098 nafr
0 d8b329b2d8e92ded fdba639872fb2db8 nafr
0 d8b59de79901acef fdbcd7cd3313acba nafr
0 d8c10833dda894ef fdc8421977ba94ba nafr
0 d8c51976888df56f fdcc535c229ff53a nafr
0 d8c51db7d8ccaac7 fdcc579d72deaa92 nafr
0 d8d1897798a46acd fdd8c35d32b66a98 nafr
0 d8d1ad32c92060ef fdd8e718633260ba nafr
0 d8d788b7d824a047 fddec29d7236a012 nafr
0 d8e33df29d287747 fdea77d8373a7712 nafr
0 d8e598328de969cf fdecd21827fb699a nafr
0 d8e5b8778ca5d3cd fdecf25d26b7d398 nafr
0 d8e78c768dac07c5 fdeec65c27be0790 nafr
0 d8e7ac7798e0e7cd fdeee65d32f2e798 nafr
0 d8f13df68961ed6f fdf877dc2373ed3a nafr
0 d8f3bd73dd24a6e7 fdfaf7597736a6b2 nafr
0 d8f58cf789adc8ef fdfcc6dd23bfc8ba nafr
0 d8f59c6298eddfcf fdfcd64832ffdf9a nafr
0 da012ce6cc2d364f ff0866cc663f361a nafr
0 da030c229961046d ff0a460833730438 nafr
0 da0588269d88a567 ff0cc20c379aa532 nafr
0 da059ce2d9a972cd ff0cd6c873bb7298 nafr
0 da07b927d8000345 ff0ef30d72120310 nafr
0 da1188a28c4c3d45 ff18c288265e3d10 nafr
0 da11b936c8683667 ff18f31c627a3632 nafr
0 da1708f68849046f ff1e42dc225b043a nafr
0 da219c629ce1c9cf ff28d64836f3c99a nafr
0 da2338b2d9a9594f ff2a729873bb591a nafr
0 da233d27cc648c65 ff2a770d66768c30 nafr
0 da239d33dc60b1ef ff2ad7197672b1ba nafr
0 da250836dc6cfcef ff2c421c767efcba nafr
0 da25b932cc8d844f ff2cf318669f841a nafr
0 da278823888d5a45 ff2ec209229f5a10 nafr
0 da2798e3d9a40c6d ff2ed2c973b60c38 nafr
0 da27a9f6cc494367 ff2ee3dc665b4332 nafr
0 da3589a7dc0407ed ff3cc38d761607b8 nafr
0 da372837c8c92f67 ff3e621d62db2f32 nafr
0 da4798229c250a45 ff4ed20836370a10 nafr
0 da47bdf789c854ef ff4ef7dd23da54ba nafr
0 da538d3788ac0465 ff5ac71d22be0430 nafr
0 da559c62cde84bcf ff5cd64867fa4b9a nafr
0 da55b9e7cc6945c7 ff5cf3cd667b4592 nafr
0 da7738f7dd4cf9ef ff7e72dd775ef9ba nafr
0 da813db6c9e528ef ff88779c63f728ba nafr
0 da85bdf6dd05e74d ff8cf7dc7717e718 nafr
0 da91bd268c69a467 ff98f70c267ba432 nafr
0 da939ca39868294d ff9ad689327a2918 nafr
0 da93bc368d696ced ff9af61c277b6cb8 nafr
0 da973ce3898884e5 ff9e76c9239a84b0 nafr
0 daa109e3994d8465 ffa843c9335f8430 nafr
0 daa508f6d9e411c7 ffac42dc73f61192 nafr
0 dab188b2c9a49acf ffb8c29863b69a9a nafr
0 dab39d778de0f84f ffbad75d27f2f81a nafr
0 dab3adf689a98945 ffbae7dc23bb8910 nafr
0 dab5b9a7c94c6267 ffbcf38d635e6232 nafr
0 dab7087388ed136d ffbe425922ff1338 nafr
0 dab71db7986cce4f ffbe579d327ece1a nafr
0 dab78962c84000e5 ffbec348625200b0 nafr
0 dac1bd26dde951cf ffc8f70c77fb519a nafr
0 dac5a8b2d8e93fc7 ffcce29872fb3f92 nafr
0 dac7a8f78968af47 ffcee2dd237aaf12 nafr
0 dad18cf28d888dcd ffd8c6d8279a8d98 nafr
0 dad1a86288451867 ffd8e24822571832 nafr
0 dad70c369d0dff4f ffde461c371fff1a nafr
0 dae3b922998d9667 ffeaf308339f9632 nafr
0 dae52d22c865456f ffec67086277453a nafr
0 dae739a2c825a8cd ffee73886237a898 nafr
0 dae788a6dc6010e5 ffeec28c767210b0 nafr
0 daf71ce2c8601847 fffe56c862721812 nafr
0 daf79d268d41f5ef fffed70c2753f5ba nafr
0 daf7bdf7ddedffef fffef7dd77ffffba naf1
1 0000444010121551 0501000482000000 naf0
1 0002d4c05cb67577 05039084cea46026 nafr
1 000a5fda11dab5fb 050b1b9e83c8a0aa nafr
1 000ee56b1d1275d9 050fa12f8f006088 nafr
1 00167cfa39b2ff5b 051738beaba0ea0a nafr
1 0018f7f250767fd3 0519b3b6c2646a82 nafr
1 00266661789bdd55 05272225ea89c804 nafr
1 002e767b58dab5dd 052f323fcac8a08c nafr
1 0032d5537cd7f753 05339117eec5e202 nafr
1 0042c7cb5052dddb 0543838fc240c88a nafr
1 0042dd7151b7bff3 05439935c3a5aaa2 nafr
1 0042ecc27c179d75 0543a886ee058824 nafr
1 0054c6d11c7f7dfd 055582958e6d68ac nafr
1 005e44d374b335ff 055f0097e6a120ae nafr
1 0062e6e870b2bf79 0563a2ace2a0aa28 nafr
1 00707453385f97ff 05713017aa4d82ae nafr
1 008256f251933df3 058312b6c38128a2 nafr
1 00827ec318f79f51 05833a878ae58a00 nafr
1 008ae579595e9d51 058ba13dcb4c8800 nafr
1 00926df935da1d71 059329bda7c80820 nafr
1 00946d5a119335d7 0595291e83812086 nafr
1 0094e6d355f6d5d9 0595a297c7e4c088 nafr
1 00a0e6f8393ed5fb 05a1a2bcab2cc0aa nafr
1 00a277717cba1d79 05a33335eea80828 nafr
1 00a45cda11bf9771 05a5189e83ad8220 nafr
1 00a85f601cda3f55 05a91b248ec82a04 nafr
1 00beccc075db7d75 05bf8884e7c96824 nafr
1 00c4546059bbbd75 05c51024cba9a824 nafr
1 00c8edf859be7553 05c9a9bccbac6002 nafr
1 00cafec07cbf5d71 05cbba84eead4820 nafr
1 00d4455b715777d1 05d5011fe3456280 nafr
1 00d6ddd174b6d77d 05d79995e6a4c22c nafr
1 00f04542591e7559 05f10106cb0c6008 nafr
1 00f8fc513c363d79 05f9b815ae242828 nafr
1 00fcfff21c769d71 05fdbbb68e648820 nafr
1 0204e6427956157b 0705a206eb44002a nafr
1 020ccdf211ff37d7 070d89b683ed2286 nafr
1 021ed4c83df35dd3 071f908cafe14882 nafr
1 022c7c63347f375f 072d3827a66d220e nafr
1 02364e5031feb7dd 07370a14a3eca28c nafr
1 0244cce055d71773 074588a4c7c50222 nafr
1 026e4ce8501fb77f 076f08acc20da22e nafr
1 0276fdf0559bd7d1 0777b9b4c789c280 nafr
1 027c47ca789ad7f7 077d038eea88c2a6 nafr
1 027cfed339b3dd73 077dba97aba1c822 nafr
1 027ee7f178b6f757 077fa3b5eaa4e206 nafr
1 0288c44050fa5f53 07898004c2e84a02 nafr
1 028c54483432975d 078d100ca620820c nafr
1 028efe515cff77f3 078fba15ceed62a2 nafr
1 029a46707497b75f 079b0234e685a20e nafr
1 029ec4f83c1afd79 079f80bcae08e828 nafr
1 02b066c950b7dfd3 07b1228dc2a5ca82 nafr
1 02ccc5c831967759 07cd818ca3846208 nafr
1 02d04c5a18121dd5 07d1081e8a000884 nafr
1 02d6c7f155dbb5d7 07d783b5c7c9a086 nafr
1 02ee64c310f21d73 07ef208782e00822 nafr
1 080c56f33ddf9fd9 0d0d12b7afcd8a88 nafr
1 080e6c43199f5777 0d0f28078b8d4226 nafr
1 0824c67131333dfd 0d258235a32128ac nafr
1 0836647138d7bd79 0d372035aac5a828 nafr
1 08427cc0349f17fd 0d433884a68d02ac nafr
1 084ac459745fdf57 0d4b801de64dca06 nafr
1 084ef65b5c161755 0d4fb21fce040204 nafr
1 0854fd6055df175f 0d55b924c7cd020e nafr
1 0856fd73785ed7f7 0d57b937ea4cc2a6 nafr
1 08606e6171731ff3 0d612a25e3610aa2 nafr
1 0864c7493dba1551 0d65830dafa80000 nafr
1 0864dcca115fdd73 0d65988e834dc822 nafr
1 086cff4239b635ff 0d6dbb06aba420ae nafr
1 086ee7e970bb3d5f 0d6fa3ade2a9280e nafr
1 087c5ffa31ba95f1 0d7d1bbea3a880a0 nafr
1 087ec5ea70d69ddf 0d7f81aee2c4888e nafr
1 0880e4fb1193df51 0d81a0bf8381ca00 nafr
1 0880ef687df77d75 0d81ab2cefe56824 nafr
1 088c5e4230de17df 0d8d1a06a2cc028e nafr
1 08946d49785b55d9 0d95290dea494088 nafr
1 08a27761597697f1 0da33325cb6482a0 nafr
1 08a6ffda1dd23577 0da7bb9e8fc02026 nafr
1 08a8efd0781ebd75 0da9ab94ea0ca824 nafr
1 08bc47711157b7fb 0dbd03358345a2aa nafr
1 08bcee4371f2b751 0dbdaa07e3e0a200 nafr
1 08ca67f35c9a7d5d 0dcb23b7ce88680c nafr
1 08da6fc355d6b7fb 0ddb2b87c7c4a2aa nafr
1 08dacfd27d9f57db 0ddb8b96ef8d428a nafr
1 08f6dc6379721ff5 0df79827eb600aa4 nafr
1 08f87dd1141317ff 0df93995860102ae nafr
1 0a02dec975b2ddd3 0f039a8de7a0c882 nafr
1 0a0ef76b143f3fd5 0f0fb32f862d2a84 nafr
1 0a1e6f5b39b3d571 0f1f2b1faba1c020 nafr
1 0a36ed72157e5fd5 0f37a936876c4a84 nafr
1 0a4cd7fa5093bddf 0f4d93bec281a88e nafr
1 0a56ed595d72df79 0f57a91dcf60ca28 nafr
1 0a66fc69745bfd5d 0f67b82de649e80c nafr
1 0a6ecdd215fb1d53 0f6f899687e90802 nafr
1 0a92d762553277f9 0f939326c72062a8 nafr
1 0ab84dd23152d751 0fb90996a340c200 nafr
1 0abc65c1195f55db 0fbd21858b4d408a nafr
1 0acc5c4315bf1771 0fcd180787ad0220 nafr
1 0ad8edf87c7bdf5f 0fd9a9bcee69ca0e nafr
1 0ae844591dfa5755 0fe9001d8fe84204 nafr
1 1000e5e3141f75db 1501a1a7860d608a nafr
1 1004cdea51d2f777 150589aec3c0e226 nafr
1 1016f5c2587fdfd7 1517b186ca6dca86 nafr
1 10186df854be3573 151929bcc6ac2022 nafr
1 101ac66b1092b7d9 151b822f8280a288 nafr
1 1024ced9385b35f3 15258a9daa4920a2 nafr
1 102e5c421d7ffff5 152f18068f6deaa4 nafr
1 10347dda7472d55f 1535399ee660c00e nafr
1 1052cc687197b7d3 1553882ce385a282 nafr
1 105a56487c331f75 155b120cee210a24 nafr
1 105e7de954973f5f 155f39adc6852a0e nafr
1 1062c6cb31fe5dff 1563828fa3ec48ae nafr
1 10827f4819fe5ff5 15833b0c8bec4aa4 nafr
1 108ef44058b3f5f5 158fb004caa1e0a4 nafr
1 10a04ee03d5b5fd9 15a10aa4af494a88 nafr
1 10a8dcc158be17f5 15a99885caac02a4 nafr
1 10ac47c035367f55 15ad0384a7246a04 nafr
1 10b045f91892bdd7 15b101bd8a80a886 nafr
1 10b06c5011b21f77 15b1281483a00a26 nafr
1 10b24d4215bbb7d9 15b3090687a9a288 nafr
1 10c2ecf05d7b3fd3 15c3a8b4cf692a82 nafr
1 10c8ceea101ef75d 15c98aae820ce20c nafr
1 10da7e6274521f5d 15db3a26e6400a0c nafr
1 10e24d7974527f51 15e3093de6406a00 nafr
1 1228e4f83916d7fd 1729a0bcab04c2ac nafr
1 1230cf7b70f27d75 17318b3fe2e06824 nafr
1 1230cfd81c1a7d71 17318b9c8e086820 nafr
1 12326d403df3bdd1 17332904afe1a880 nafr
1 123ecf5014f7f5f5 173f8b1486e5e0a4 nafr
1 12465448559eb7f1 1747100cc78ca2a0 nafr
1 1248cc69519a5df3 1749882dc38848a2 nafr
1 124ef642195e15f9 174fb2068b4c00a8 nafr
1 12525cf8587e175f 175318bcca6c020e nafr
1 1254f6717d3a35d7 1755b235ef282086 nafr
1 1256d753791b1771 17579317eb090220 nafr
1 1262475a741e975b 1763031ee60c820a nafr
1 12767d50197255d5 177739148b604084 nafr
1 1282c46a71321777 1783802ee3200226 nafr
1 1286c6f87573bd5b 178782bce761a80a nafr
1 12aad7d9597fd557 17ab939dcb6dc006 nafr
1 12b46cc81d371f51 17b5288c8f250a00 nafr
1 12b4c47155d7fdf7 17b58035c7c5e8a6 nafr
1 12c04f4870b3d7f3 17c10b0ce2a1c2a2 nafr
1 12c46ce35097f571 17c528a7c285e020 nafr
1 12c47d78593e9f53 17c5393ccb2c8a02 nafr
1 12c4c64b153255d9 17c5820f87204088 nafr
1 12cadfe230db75f1 17cb9ba6a2c960a0 nafr
1 12cc4460395b5ff1 17cd0024ab494aa0 nafr
1 12e8dfeb7d961d79 17e99bafef840828 nafr
1 12eaedd070de7771 17eba994e2cc6220 nafr
1 12fce4fa1dd697df 17fda0be8fc4828e nafr
1 18084f62507237f1 1d090b26c26022a0 nafr
1 1808c47a145fbf59 1d09803e864daa08 nafr
1 1818c4fa585a5f79 1d1980beca484a28 nafr
1 18266469593addd1 1d27202dcb28c880 nafr
1 182675795d7a1fd5 1d27313dcf680a84 nafr
1 1830edeb55bf7df7 1d31a9afc7ad68a6 nafr
1 183cc6437cbe3d75 1d3d8207eeac2824 nafr
1 18405f4871fe9f7d 1d411b0ce3ec8a2c nafr
1 184657d91c9afd73 1d47139d8e88e822 nafr
1 1856d66830933d53 1d57922ca2812802 nafr
1 185856d870771fff 1d59129ce2650aae nafr
1 1866cf7a19da9f79 1d678b3e8bc88a28 nafr
1 18746d4038fafddd 1d752904aae8e88c nafr
1 187c7df958da97ff 1d7d39bdcac882ae nafr
1 18acc5c0309b1d7b 1dad8184a289082a nafr
1 18aecc7055779dd9 1daf8834c7658888 nafr
1 18b8d66918d6bd71 1db9922d8ac4a820 nafr
1 18ba66db3cdadfdf 1dbb229faec8ca8e nafr
1 18c667fa54beb575 1dc723bec6aca024 nafr
1 18c8fd681d1e15ff 1dc9b92c8f0c00ae nafr
1 18cc556b51177d79 1dcd112fc3056828 nafr
1 18cc5f633c13f755 1dcd1b27ae01e204 nafr
1 18ced6531cfe3fd1 1dcf92178eec2a80 nafr
1 18d674d35d3e1571 1dd73097cf2c0020 nafr
1 18e6c5eb3c1a5f75 1de781afae084a24 nafr
1 18ee67eb75921fd3 1def23afe7800a82 nafr
1 1a04df5850d2df77 1f059b1cc2c0ca26 nafr
1 1a26fd611cfb155b 1f27b9258ee9000a nafr
1 1a32d54935ba7d71 1f33910da7a86820 nafr
1 1a4065f15d533559 1f4121b5cf412008 nafr
1 1a4267eb391b55d1 1f4323afab094080 nafr
1 1a4cefe1717bd5f1 1f4daba5e369c0a0 nafr
1 1a5ae7c338bb15d5 1f5ba387aaa90084 nafr
1 1a5ecf7b5d163fd1 1f5f8b3fcf042a80 nafr
1 1a66d7c9753e9753 1f67938de72c8202 nafr
1 1a66f7f334b65573 1f67b3b7a6a44022 nafk2
1 1a6af67b51367771 1f6bb23fc3246220 nafr
1 1a6ed6c215ded557 1f6f928687ccc006 nafr
1 1a72ff6a71b2bff9 1f73bb2ee3a0aaa8 nafr
1 1a8057e07976b7f3 1f8113a4eb64a2a2 nafr
1 1a807ff3309295f3 1f813bb7a28080a2 nafr
1 1a8cd7c115b37d53 1f8d938587a16802 nafr
1 1aa6cd511496b7f3 1fa789158684a2a2 nafr
1 1aa6f5d8183a3ff7 1fa7b19c8a282aa6 nafr
1 1ab2ef5110123d75 1fb3ab1582002824 nafr
1 1ab876d1581b95fb 1fb93295ca0980aa nafr
1 1abc64d87c939dd3 1fbd209cee818882 nafr
1 1abc7f7b1c5efdf1 1fbd3b3f8e4ce8a0 nafr
1 1ac4f4c2391adf77 1fc5b086ab08ca26 nafr
1 1ac6c670359bdfdf 1fc78234a789ca8e nafr
1 1ad4ff523457f5ff 1fd5bb16a645e0ae nafr
1 1ae0e47375db1ff9 1fe1a037e7c90aa8 nafr
1 1ae6fd4839371f51 1fe7b90cab250a00 nafr
1 1aeede687c739fdd 1fef9a2cee618a8c nafr
1 1af46fd0141aff53 1ff52b948608ea02 nafr
1 1af8455050bafdfd 1ff90114c2a8e8ac nafr
1 2004e442711fbf57 2505a006e30daa06 nafr
1 2008674b55df9df3 2509230fc7cd88a2 nafr
1 200aec4959521d51 250ba80dcb400800 nafr
1 2012e6f335b7f5fd 2513a2b7a7a5e0ac nafr
1 2020cdeb751edff3 252189afe70ccaa2 nafr
1 20264edb7d32f55b 25270a9fef20e00a nafr
1 20346fe278fb5ddb 25352ba6eae9488a nafr
1 2034e7613d5effdb 2535a325af4cea8a nafr
1 20387c411d5fdf5d 253938058f4dca0c nafr
1 2038e75371ba375f 2539a317e3a8220e nafr
1 203efcf9541b9ff9 253fb8bdc6098aa8 nafr
1 20426dd054bb1f77 25432994c6a90a26 nafr
1 2048fd7155169f73 2549b935c7048a22 nafr
1 2054f4da191ab75d 2555b09e8b08a20c nafr
1 20686f7814923f71 25692b3c86802a20 nafnk
1 2082f5db1dda9755 2583b19f8fc88204 nafr
1 2086f7c918927dfb 2587b38d8a8068aa nafr
1 208c5c6950be7d7b 258d182dc2ac682a nafr
1 208ce4fa70d29d75 258da0bee2c08824 nafr
1 209a77713cbedfd3 259b3335aeacca82 nafr
1 209cfef87dd39fd9 259dbabcefc18a88 nafr
1 20aa4d7a789a9ff9 25ab093eea888aa8 nafr
1 20c244795d5a177b 25c3003dcf48022a nafr
1 20c857d8745a355b 25c9139ce648200a nafr
1 20d4cc6b15bf1d77 25d5882f87ad0826 nafr
1 20dec4db30dad7dd 25df809fa2c8c28c nafr
1 20e856e31c9bf7d5 25e912a78e89e284 nafr
1 20f876e034f23d73 25f932a4a6e02822 nafr
1 220c57517432d77d 270d1315e620c22c nafr
1 220eee53713b975f 270faa17e329820e nafr
1 22106fd338f21fd9 27112b97aae00a88 nafr
1 2210c769513b9df7 2711832dc32988a6 nafr
1 221e56d8717bdd5b 271f129ce369c80a nafr
1 22405c5b1dfff55d 2741181f8fede00c nafr
1 2240c7eb34fe57f3 274183afa6ec42a2 nafr
1 224c6c4358be17ff 274d2807caac02ae nafr
1 226454ca301bd5fb 2765108ea209c0aa nafr
1 22665c4358f3dd71 27671807cae1c820 nafr
1 2282566311f25751 2783122783e04200 nafr
1 228af7fa381a1f53 278bb3beaa080a02 nafr
1 22a45742557f575f 27a51306c76d420e nafr
1 22a4dc5b3cd6dfd9 27a5981faec4ca88 nafr
1 22a8657a5c5675d5 27a9213ece446084 nafr
1 22b2dfe0507a5d7f 27b39ba4c268482e nafr
1 22c46d403d9bdf7b 27c52904af89ca2a nafr
1 22d255ca70f21553 27d3118ee2e00002 nafr
1 22d2edcb341a7fd3 27d3a98fa6086a82 nafr
1 22def67038f71dd3 27dfb234aae50882 nafr
1 22ea54c0585b3779 27eb1084ca492228 nafr
1 22f0d5d35c373773 27f19197ce252222 nafr
1 22fc57c87ddab5fd 27fd138cefc8a0ac nafr
1 22feee7079533ddf 27ffaa34eb41288e nafr
1 2800ffc8157eb751 2d01bb8c876ca200 nafr
1 28086ce0585ed7fb 2d0928a4ca4cc2aa nafr
1 28146e5354faf779 2d152a17c6e8e228 nafr
1 2832d67a113b9fd3 2d33923e83298a82 nafr
1 28365df019731dff 2d3719b48b6108ae nafr
1 2846dff214b27771 2d479bb686a06220 nafr
1 28786572793b3757 2d792136eb292206 nafr
1 288056731dd77f7b 2d8112378fc56a2a nafr
1 288477ca55ff75db 2d85338ec7ed608a nafr
1 288a55425413ddd3 2d8b1106c601c882 nafr
1 288a57fa143737d5 2d8b13be86252284 nafr
1 288c4feb789f5d75 2d8d0bafea8d4824 nafr
1 288effc0581275d5 2d8fbb84ca006084 nafr
1 289857417832b557 2d991305ea20a006 nafr
1 289cc7fb707a1579 2d9d83bfe2680028 nafr
1 289e5fe9519b1f5f 2d9f1badc3890a0e nafr
1 28a84440591a357d 2da90004cb08202c nafr
1 28aa4e49541277d5 2dab0a0dc6006284 nafr
1 28ac75e97cb7fdf9 2dad31adeea5e8a8 nafr
1 28b46ef855bbb7fd 2db52abcc7a9a2ac nafr
1 28c674f154f3f575 2dc730b5c6e1e024 nafr
1 28d2cdd074d6f7d9 2dd38994e6c4e288 nafr
1 28d457db587f9f73 2dd5139fca6d8a22 nafr
1 28d667ca74577559 2dd7238ee6456008 nafr
1 28d66f49389b155b 2dd72b0daa89000a nafr
1 28da4fc27d3a97d5 2ddb0b86ef288284 nafr
1 28dafd433d7bf5d1 2ddbb907af69e080 nafr
1 28dc5c495d971df1 2ddd180dcf8508a0 nafr
1 28de66c9315a5df3 2ddf228da34848a2 nafr
1 28ded5e3345ad573 2ddf91a7a648c022 nafr
1 28def75b35dbf5db 2ddfb31fa7c9e08a nafr
1 28e2567b1cbed753 2de3123f8eacc202 nafr
1 28e8f7ea19fe3d73 2de9b3ae8bec2822 nafr
1 28fe75c3585a3d53 2dff3187ca482802 nafr
1 2a04edda1cba55db 2f05a99e8ea8408a nafr
1 2a0cee5251beb5d1 2f0daa16c3aca080 nafr
1 2a247669789bb777 2f25322dea89a226 nafr
1 2a32f47b71f25d73 2f33b03fe3e04822 nafr
1 2a34d7f9355fbf59 2f3593bda74daa08 nafr
1 2a3a5fc91457dd5f 2f3b1b8d8645c80e nafr
1 2a3ceec814d31d7d 2f3daa8c86c1082c nafr
1 2a4acdca745a5779 2f4b898ee6484228 nafr
1 2a5c544335b315d7 2f5d1007a7a10086 nafr
1 2a5cdf6a10ff7df5 2f5d9b2e82ed68a4 nafr
1 2a605ccb1c9fdf5b 2f61188f8e8dca0a nafr
1 2a625d42519f7f7f 2f631906c38d6a2e nafr
1 2a68c4c07d5afd79 2f698084ef48e828 nafr
1 2a704d41189a37fb 2f7109058a8822aa nafr
1 2a82f44970dab77f 2f83b00de2c8a22e nafr
1 2a8e446b5116dd55 2f8f002fc304c804 nafr
1 2a9446f97df657d7 2f9502bdefe44286 nafr
1 2abafee934571755 2fbbbaada6450204 nafr
1 2abe7ec975ff9751 2fbf3a8de7ed8200 nafr
1 2ad8f6c05d3b9d79 2fd9b284cf298828 nafr
1 2ad8fdf03d7aff55 2fd9b9b4af68ea04 nafr
1 2adadc6b3c7fdfd1 2fdb982fae6dca80 nafr
1 2adaff4a785635db 2fdbbb0eea44208a nafr
1 2ae07c78585b7f7b 2fe1383cca496a2a nafr
1 2ae8df5179b6bd53 2fe99b15eba4a802 nafr
1 2aecefc3181bbf53 2fedab878a09aa02 nafr
1 2aecf76354d67f5d 2fedb327c6c46a0c nafr
